method,rank,query_artist,query_song,query_genre,match_artist,match_song,match_genre,score,hit
raw_inner_product,2,Il Divo,Amazing Grace,classical,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1701.0,False
raw_inner_product,3,Il Divo,Amazing Grace,classical,Nelly,Splurge,hip hop,1376.0,False
raw_inner_product,1,Il Divo,Come Primavera,classical,Abba,Move On,pop,1560.0,False
raw_inner_product,2,Il Divo,Come Primavera,classical,Horace Andy,Horse With No Name,reggae,1442.0,False
raw_inner_product,3,Il Divo,Come Primavera,classical,Desmond Dekker,Mother Nature,reggae,760.0,False
raw_inner_product,1,Il Divo,Dentro Un Altro Si,classical,Flaminio Maphia,Quelli Che,hip hop,353.0,False
raw_inner_product,2,Il Divo,Dentro Un Altro Si,classical,Gemelli Diversi,Istruzioni Per L'(Ill)uso,hip hop,344.0,False
raw_inner_product,3,Il Divo,Dentro Un Altro Si,classical,Fabrizio De Andrè,Sinan Capudan Pascià,folk,308.0,False
raw_inner_product,1,Josh Groban,Hymne A L'Amour (Album Version),classical,Tryo,Yakamonéyé,reggae,923.0,False
raw_inner_product,2,Josh Groban,Hymne A L'Amour (Album Version),classical,Fonky Family,L'Amour Du Risque,hip hop,917.0,False
raw_inner_product,3,Josh Groban,Hymne A L'Amour (Album Version),classical,Sniper,Panam All Star,hip hop,906.0,False
raw_inner_product,1,Josh Groban,Remember When It Rained (Revised Live Version),classical,Lauryn Hill,Interlude 5,r&b/soul,1644.0,False
raw_inner_product,2,Josh Groban,Remember When It Rained (Revised Live Version),classical,Michael Jackson,Man In The Mirror,pop,1486.0,False
raw_inner_product,3,Josh Groban,Remember When It Rained (Revised Live Version),classical,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1450.0,False
raw_inner_product,1,Josh Groban,America (Revised Live Version),classical,Lauryn Hill,Interlude 5,r&b/soul,2325.0,False
raw_inner_product,2,Josh Groban,America (Revised Live Version),classical,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2240.0,False
raw_inner_product,3,Josh Groban,America (Revised Live Version),classical,Eminem,8 Mile,hip hop,1876.0,False
raw_inner_product,1,Toby Keith,Blue Bedroom,country,Lauryn Hill,Interlude 5,r&b/soul,4244.0,False
raw_inner_product,2,Toby Keith,Blue Bedroom,country,Twista,I'm A Winner (Amended Album Version),hip hop,3642.0,False
raw_inner_product,3,Toby Keith,Blue Bedroom,country,Eminem,My Darling,hip hop,3111.0,False
raw_inner_product,1,Toby Keith,Who's Your Daddy?,country,Lauryn Hill,Interlude 5,r&b/soul,3735.0,False
raw_inner_product,2,Toby Keith,Who's Your Daddy?,country,Twista,I'm A Winner (Amended Album Version),hip hop,3243.0,False
raw_inner_product,3,Toby Keith,Who's Your Daddy?,country,Eminem,My Darling,hip hop,3238.0,False
raw_inner_product,1,Johnny Cash,The Big Battle,country,Lauryn Hill,Interlude 5,r&b/soul,3952.0,False
raw_inner_product,2,Johnny Cash,The Big Battle,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3028.0,False
raw_inner_product,3,Johnny Cash,The Big Battle,country,Eminem,My Darling,hip hop,2502.0,False
raw_inner_product,1,Keith Urban,Your Everything,country,Lauryn Hill,Interlude 5,r&b/soul,6064.0,False
raw_inner_product,2,Keith Urban,Your Everything,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4590.0,False
raw_inner_product,3,Keith Urban,Your Everything,country,Twista,I'm A Winner (Amended Album Version),hip hop,4571.0,False
raw_inner_product,1,George Strait,Marina Del Rey,country,Lauryn Hill,Interlude 5,r&b/soul,2010.0,False
raw_inner_product,2,George Strait,Marina Del Rey,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1690.0,False
raw_inner_product,3,George Strait,Marina Del Rey,country,The Pharcyde,Otha Fish,hip hop,1438.0,False
raw_inner_product,1,Josh Turner,As Fast As I Could,country,Lauryn Hill,Interlude 5,r&b/soul,4904.0,False
raw_inner_product,2,Josh Turner,As Fast As I Could,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4482.0,False
raw_inner_product,3,Josh Turner,As Fast As I Could,country,Twista,I'm A Winner (Amended Album Version),hip hop,4328.0,False
raw_inner_product,1,Sara Evans,A Real Fine Place To Start,country,Lauryn Hill,Interlude 5,r&b/soul,3085.0,False
raw_inner_product,2,Sara Evans,A Real Fine Place To Start,country,Twista,I'm A Winner (Amended Album Version),hip hop,2497.0,False
raw_inner_product,3,Sara Evans,A Real Fine Place To Start,country,Michael Jackson,Man In The Mirror,pop,2206.0,False
raw_inner_product,1,George Strait,I'd Like To Have That One Back,country,Lauryn Hill,Interlude 5,r&b/soul,3479.0,False
raw_inner_product,2,George Strait,I'd Like To Have That One Back,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3393.0,False
raw_inner_product,3,George Strait,I'd Like To Have That One Back,country,Eminem,8 Mile,hip hop,3098.0,False
raw_inner_product,1,Toby Keith,You Shouldn't Kiss Me Like This,country,Lauryn Hill,Interlude 5,r&b/soul,5745.0,False
raw_inner_product,2,Toby Keith,You Shouldn't Kiss Me Like This,country,Twista,I'm A Winner (Amended Album Version),hip hop,4144.0,False
raw_inner_product,3,Toby Keith,You Shouldn't Kiss Me Like This,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3735.0,False
raw_inner_product,1,Johnny Cash,A Thing Called Love,country,Lauryn Hill,Interlude 5,r&b/soul,2983.0,False
raw_inner_product,2,Johnny Cash,A Thing Called Love,country,Michael Jackson,Man In The Mirror,pop,2310.0,False
raw_inner_product,3,Johnny Cash,A Thing Called Love,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2168.0,False
raw_inner_product,1,Johnny Cash,Life's Railway To Heaven,country,Lauryn Hill,Interlude 5,r&b/soul,629.0,False
raw_inner_product,2,Johnny Cash,Life's Railway To Heaven,country,Michael Jackson,Man In The Mirror,pop,486.0,False
raw_inner_product,3,Johnny Cash,Life's Railway To Heaven,country,The Pharcyde,Otha Fish,hip hop,459.0,False
raw_inner_product,1,Johnny Cash,I Don't Know Where I'm Bound,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4199.0,False
raw_inner_product,2,Johnny Cash,I Don't Know Where I'm Bound,country,Eminem,8 Mile,hip hop,4173.0,False
raw_inner_product,3,Johnny Cash,I Don't Know Where I'm Bound,country,R. Kelly,I Mean (I Don't Mean It),r&b/soul,3998.0,False
raw_inner_product,1,Luke Bryan,Pray About Everything,country,Mindless Self Indulgence,Never Wanted to Dance,punk,2125.0,False
raw_inner_product,2,Luke Bryan,Pray About Everything,country,Lauryn Hill,Interlude 5,r&b/soul,2120.0,False
raw_inner_product,3,Luke Bryan,Pray About Everything,country,R. Kelly,I Mean (I Don't Mean It),r&b/soul,1998.0,False
raw_inner_product,1,Billy Currington,Hangin' Around,country,Lauryn Hill,Interlude 5,r&b/soul,5022.0,False
raw_inner_product,2,Billy Currington,Hangin' Around,country,Twista,I'm A Winner (Amended Album Version),hip hop,4542.0,False
raw_inner_product,3,Billy Currington,Hangin' Around,country,Erykah Badu,I Want You,r&b/soul,3645.0,False
raw_inner_product,1,Billy Currington,Here I Am,country,Lauryn Hill,Interlude 5,r&b/soul,3109.0,False
raw_inner_product,2,Billy Currington,Here I Am,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2835.0,False
raw_inner_product,3,Billy Currington,Here I Am,country,Twista,I'm A Winner (Amended Album Version),hip hop,2564.0,False
raw_inner_product,1,Toby Keith,It's All Good,country,Lauryn Hill,Interlude 5,r&b/soul,3697.0,False
raw_inner_product,2,Toby Keith,It's All Good,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3044.0,False
raw_inner_product,3,Toby Keith,It's All Good,country,Vanilla Ice,Ice Is Workin' It,hip hop,2401.0,False
raw_inner_product,1,Johnny Cash,Daddy Sang Bass,country,Lauryn Hill,Interlude 5,r&b/soul,2915.0,False
raw_inner_product,2,Johnny Cash,Daddy Sang Bass,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2559.0,False
raw_inner_product,3,Johnny Cash,Daddy Sang Bass,country,The Pharcyde,Otha Fish,hip hop,2200.0,False
raw_inner_product,1,Taylor Swift,Fifteen,country,Lauryn Hill,Interlude 5,r&b/soul,9661.0,False
raw_inner_product,2,Taylor Swift,Fifteen,country,Twista,I'm A Winner (Amended Album Version),hip hop,7351.0,False
raw_inner_product,3,Taylor Swift,Fifteen,country,Eminem,My Darling,hip hop,6194.0,False
raw_inner_product,1,Johnny Cash,Man In White,country,Lauryn Hill,Interlude 5,r&b/soul,6988.0,False
raw_inner_product,2,Johnny Cash,Man In White,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,6505.0,False
raw_inner_product,3,Johnny Cash,Man In White,country,Eminem,8 Mile,hip hop,4945.0,False
raw_inner_product,1,Johnny Cash,I Was There When It Happened,country,Lauryn Hill,Interlude 5,r&b/soul,4157.0,False
raw_inner_product,2,Johnny Cash,I Was There When It Happened,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3696.0,False
raw_inner_product,3,Johnny Cash,I Was There When It Happened,country,Eminem,8 Mile,hip hop,3431.0,False
raw_inner_product,1,George Strait,Milk Cow Blues,country,Lauryn Hill,Interlude 5,r&b/soul,4422.0,False
raw_inner_product,2,George Strait,Milk Cow Blues,country,Twista,I'm A Winner (Amended Album Version),hip hop,3751.0,False
raw_inner_product,3,George Strait,Milk Cow Blues,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3679.0,False
raw_inner_product,1,Billy Currington,That's How Country Boys Roll,country,Lauryn Hill,Interlude 5,r&b/soul,3190.0,False
raw_inner_product,2,Billy Currington,That's How Country Boys Roll,country,Michael Jackson,Man In The Mirror,pop,2087.0,False
raw_inner_product,3,Billy Currington,That's How Country Boys Roll,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2038.0,False
raw_inner_product,1,Johnny Cash,I Walk The Line,country,Lauryn Hill,Interlude 5,r&b/soul,3771.0,False
raw_inner_product,2,Johnny Cash,I Walk The Line,country,Twista,I'm A Winner (Amended Album Version),hip hop,3353.0,False
raw_inner_product,3,Johnny Cash,I Walk The Line,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3267.0,False
raw_inner_product,1,Toby Keith,A Little Too Late,country,Lauryn Hill,Interlude 5,r&b/soul,2668.0,False
raw_inner_product,2,Toby Keith,A Little Too Late,country,Michael Jackson,Man In The Mirror,pop,1994.0,False
raw_inner_product,3,Toby Keith,A Little Too Late,country,Rufio,Over It (Acoustic),punk,1876.0,False
raw_inner_product,1,Toby Keith,A Woman's Touch,country,Lauryn Hill,Interlude 5,r&b/soul,1783.0,False
raw_inner_product,2,Toby Keith,A Woman's Touch,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1706.0,False
raw_inner_product,3,Toby Keith,A Woman's Touch,country,Michael Jackson,Man In The Mirror,pop,1346.0,False
raw_inner_product,1,Darius Rucker,If I Had Wings,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3022.0,False
raw_inner_product,2,Darius Rucker,If I Had Wings,country,Lauryn Hill,Interlude 5,r&b/soul,3006.0,False
raw_inner_product,3,Darius Rucker,If I Had Wings,country,Eminem,8 Mile,hip hop,2863.0,False
raw_inner_product,1,Toby Keith,Sweet,country,Lauryn Hill,Interlude 5,r&b/soul,6004.0,False
raw_inner_product,2,Toby Keith,Sweet,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,5723.0,False
raw_inner_product,3,Toby Keith,Sweet,country,Twista,I'm A Winner (Amended Album Version),hip hop,5029.0,False
raw_inner_product,1,Josh Turner,Another Try,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2793.0,False
raw_inner_product,2,Josh Turner,Another Try,country,Eminem,8 Mile,hip hop,2726.0,False
raw_inner_product,3,Josh Turner,Another Try,country,Lauryn Hill,Interlude 5,r&b/soul,2672.0,False
raw_inner_product,1,Billy Currington,Growin' Up Down There,country,Lauryn Hill,Interlude 5,r&b/soul,2515.0,False
raw_inner_product,2,Billy Currington,Growin' Up Down There,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2423.0,False
raw_inner_product,3,Billy Currington,Growin' Up Down There,country,Twista,I'm A Winner (Amended Album Version),hip hop,1961.0,False
raw_inner_product,1,Blake Shelton,Love Gets In The Way (Album Version),country,Lauryn Hill,Interlude 5,r&b/soul,3847.0,False
raw_inner_product,2,Blake Shelton,Love Gets In The Way (Album Version),country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3846.0,False
raw_inner_product,3,Blake Shelton,Love Gets In The Way (Album Version),country,Twista,I'm A Winner (Amended Album Version),hip hop,3807.0,False
raw_inner_product,1,Sugarland,Baby Girl,country,Lauryn Hill,Interlude 5,r&b/soul,5955.0,False
raw_inner_product,2,Sugarland,Baby Girl,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,5550.0,False
raw_inner_product,3,Sugarland,Baby Girl,country,Twista,I'm A Winner (Amended Album Version),hip hop,4906.0,False
raw_inner_product,1,Toby Keith,Big Ol' Truck,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3201.0,False
raw_inner_product,2,Toby Keith,Big Ol' Truck,country,Lauryn Hill,Interlude 5,r&b/soul,3016.0,False
raw_inner_product,3,Toby Keith,Big Ol' Truck,country,Michael Jackson,Man In The Mirror,pop,2922.0,False
raw_inner_product,1,Taylor Swift,Change,country,Lauryn Hill,Interlude 5,r&b/soul,4066.0,False
raw_inner_product,2,Taylor Swift,Change,country,Vanilla Ice,Ice Is Workin' It,hip hop,2498.0,False
raw_inner_product,3,Taylor Swift,Change,country,Daft Punk,Touch It / Technologic,electronic,2455.0,False
raw_inner_product,1,Taylor Swift,Crazier,country,Lauryn Hill,Interlude 5,r&b/soul,5210.0,False
raw_inner_product,2,Taylor Swift,Crazier,country,Twista,I'm A Winner (Amended Album Version),hip hop,4547.0,False
raw_inner_product,3,Taylor Swift,Crazier,country,Danity Kane,Hold Me Down (Album Version),r&b/soul,3817.0,False
raw_inner_product,1,Rascal Flatts,Holes,country,Lauryn Hill,Interlude 5,r&b/soul,4084.0,False
raw_inner_product,2,Rascal Flatts,Holes,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3243.0,False
raw_inner_product,3,Rascal Flatts,Holes,country,Twista,I'm A Winner (Amended Album Version),hip hop,3005.0,False
raw_inner_product,1,Kenny Rogers,Endless love,country,Lauryn Hill,Interlude 5,r&b/soul,4698.0,False
raw_inner_product,2,Kenny Rogers,Endless love,country,Twista,I'm A Winner (Amended Album Version),hip hop,3862.0,False
raw_inner_product,3,Kenny Rogers,Endless love,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3466.0,False
raw_inner_product,1,Johnny Cash,You Dreamer You,country,Lauryn Hill,Interlude 5,r&b/soul,4434.0,False
raw_inner_product,2,Johnny Cash,You Dreamer You,country,Twista,I'm A Winner (Amended Album Version),hip hop,3783.0,False
raw_inner_product,3,Johnny Cash,You Dreamer You,country,Erykah Badu,I Want You,r&b/soul,3295.0,False
raw_inner_product,1,Billy Currington,Where The Girls Are,country,Lauryn Hill,Interlude 5,r&b/soul,3566.0,False
raw_inner_product,2,Billy Currington,Where The Girls Are,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2353.0,False
raw_inner_product,3,Billy Currington,Where The Girls Are,country,Eminem,My Darling,hip hop,1938.0,False
raw_inner_product,1,Toby Keith,You Can't Read My Mind,country,Lauryn Hill,Interlude 5,r&b/soul,5014.0,False
raw_inner_product,2,Toby Keith,You Can't Read My Mind,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3924.0,False
raw_inner_product,3,Toby Keith,You Can't Read My Mind,country,Twista,I'm A Winner (Amended Album Version),hip hop,3840.0,False
raw_inner_product,1,Billy Currington,She's Got A Way With Me,country,Lauryn Hill,Interlude 5,r&b/soul,2809.0,False
raw_inner_product,2,Billy Currington,She's Got A Way With Me,country,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2606.0,False
raw_inner_product,3,Billy Currington,She's Got A Way With Me,country,Twiztid,She Ain't Afraid,hip hop,2436.0,False
raw_inner_product,1,The Maine,You Left Me,electronic,Lauryn Hill,Interlude 5,r&b/soul,9266.0,False
raw_inner_product,2,The Maine,You Left Me,electronic,Danity Kane,Hold Me Down (Album Version),r&b/soul,8377.0,False
raw_inner_product,3,The Maine,You Left Me,electronic,Five,That's What You Told Me,pop,7883.0,False
raw_inner_product,1,The Prodigy,Wake Up Call (Album Version),electronic,Lauryn Hill,Interlude 5,r&b/soul,777.0,False
raw_inner_product,2,The Prodigy,Wake Up Call (Album Version),electronic,Twista,I'm A Winner (Amended Album Version),hip hop,641.0,False
raw_inner_product,3,The Prodigy,Wake Up Call (Album Version),electronic,The Simpsons,Do The Bartman,hip hop,553.0,False
raw_inner_product,1,Ke$ha,Boots &  Boys,electronic,Lauryn Hill,Interlude 5,r&b/soul,7159.0,False
raw_inner_product,2,Ke$ha,Boots &  Boys,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,5610.0,False
raw_inner_product,3,Ke$ha,Boots &  Boys,electronic,Twista,I'm A Winner (Amended Album Version),hip hop,5042.0,False
raw_inner_product,1,Gorillaz,Rhinestone Eyes,electronic,Lauryn Hill,Interlude 5,r&b/soul,2670.0,False
raw_inner_product,2,Gorillaz,Rhinestone Eyes,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2212.0,False
raw_inner_product,3,Gorillaz,Rhinestone Eyes,electronic,The Pharcyde,Otha Fish,hip hop,1948.0,False
raw_inner_product,1,Daft Punk,Touch It / Technologic,electronic,Vanilla Ice,Ice Is Workin' It,hip hop,17762.0,False
raw_inner_product,2,Daft Punk,Touch It / Technologic,electronic,Charley Patton,Shake It And Break It,blues,12393.0,False
raw_inner_product,3,Daft Punk,Touch It / Technologic,electronic,Meat Loaf,If It Aint Broke Break It,rock,9883.0,False
raw_inner_product,1,Enter Shikari,The Jester,electronic,Lauryn Hill,Interlude 5,r&b/soul,3529.0,False
raw_inner_product,2,Enter Shikari,The Jester,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2594.0,False
raw_inner_product,3,Enter Shikari,The Jester,electronic,Twista,I'm A Winner (Amended Album Version),hip hop,2319.0,False
raw_inner_product,1,Owl City,This Is The Future,electronic,Lauryn Hill,Interlude 5,r&b/soul,1856.0,False
raw_inner_product,2,Owl City,This Is The Future,electronic,Eminem,My Darling,hip hop,1367.0,False
raw_inner_product,3,Owl City,This Is The Future,electronic,Pain of Salvation,Spitfall,metal,1234.0,False
raw_inner_product,1,Owl City,Meteor Shower,electronic,Lauryn Hill,Interlude 5,r&b/soul,1163.0,False
raw_inner_product,2,Owl City,Meteor Shower,electronic,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1160.0,False
raw_inner_product,3,Owl City,Meteor Shower,electronic,Erykah Badu,I Want You,r&b/soul,1140.0,False
raw_inner_product,1,Madonna,Die Another Day [Live],electronic,Mario Vazquez,Everytime I...,r&b/soul,6749.0,False
raw_inner_product,2,Madonna,Die Another Day [Live],electronic,Eminem,8 Mile,hip hop,6677.0,False
